,name,brand,price,img,id,features,place,year,age,outcome,Cluster
1749,Mitsubishi Xpander 1.5 AT - 2019,Mitsubishi,26588,https://bonbanh.com.vn/uploads/users/124158/car/3504302/s_1604499584.723.jpeg,3504302,"bán xe Xpander bản cao cấp sx 2019 AT , nhập khẩu Indonesia , đăng ký CC biển SG ( sang tên HN ko mất tiền BS ) , Sơn zin 99%, xe máy số zin , thân vỏ tuyệt đối chưa va chạm , nội ...",Hà Nội,2019,61,31487,0
1750,Mitsubishi Xpander 1.5 AT - 2019,Mitsubishi,26588,https://bonbanh.com.vn/uploads/users/124158/car/3504302/s_1604499584.723.jpeg,3504302,"bán xe Xpander bản cao cấp sx 2019 AT , nhập khẩu Indonesia , đăng ký CC biển SG ( sang tên HN ko mất tiền BS ) , Sơn zin 99%, xe máy số zin , thân vỏ tuyệt đối chưa va chạm , nội ...",Hà Nội,2019,60,29910,0
1751,Mitsubishi Xpander 1.5 AT - 2019,Mitsubishi,26588,https://bonbanh.com.vn/uploads/users/124158/car/3504302/s_1604499584.723.jpeg,3504302,"bán xe Xpander bản cao cấp sx 2019 AT , nhập khẩu Indonesia , đăng ký CC biển SG ( sang tên HN ko mất tiền BS ) , Sơn zin 99%, xe máy số zin , thân vỏ tuyệt đối chưa va chạm , nội ...",Hà Nội,2019,55,30951,0
2739,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,66,29851,0
2740,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,54,27876,0
2741,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,55,30818,0
2742,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,62,30201,0
2743,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,54,30404,0
2744,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,65,31389,0
2745,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,21,29872,0
2746,Kia Sorento GATH - 2015,Kia,26588,https://bonbanh.com.vn/uploads/users/118400/car/3453717/s_1601806223.840.jpeg,3453717,"Kia sorento sx 2015 bản full máy xăng,chủ xe yêu xe nên còn mới cứng,cam kết chất lượng và bao test hãng cho quý khách",Hải Phòng,2015,51,28003,0
0,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,41,31420,0
1,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,56,28947,0
2,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,30,28273,0
3,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,32,29941,0
4,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,27,29225,0
5,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,22,27700,0
6,Ford Ranger XLS 2.2L 4x2 AT - 2020,Ford,26501,https://bonbanh.com.vn/uploads/users/357399/car/2775801/s_1568279057.143.jpeg,2775801,"Ford Ranger Động cơ 2.2L Công suất 160 mã lực, Momen 385 Nm, kết hợp nhiều tính năng an toàn cao cho người lái: ABS, EBD, ESP, HLA, Chống lật, Cruise control, giới hạn tốc độ ...",TP HCM,2020,63,30905,0
2351,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,22,27654,0
2352,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,52,29356,0
2353,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,37,29454,0
2354,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,23,29940,0
2355,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,57,31429,0
2356,Toyota Avanza 1.5 AT - 2020,Toyota,26458,https://bonbanh.com.vn/uploads/users/113843/car/3415095/s_1599732947.252.jpg,3415095,"Toyota Avanza AT Mang yêu thương cho mỗi hành trình
• Số chỗ ngồi : 7 chỗ
• Kiểu dáng : Đa dụng
• Nhiên liệu : Xăng
• Xuất xứ : Xe nhập khẩu
• Thông tin khác:
+ Số ...",Tây Ninh,2020,41,30769,0
17,Ford EcoSport Titanium 1.5L AT - 2020,Ford,26372,https://bonbanh.com.vn/uploads/users/18434/car/3298945/s_1593597669.507.jpg,3298945,"Ford EcoSport Titanium 1.5L
- Xe có sẵn giao ngay, đủ màu
- Hỗ trợ trả góp, lãi suất ưu đãi, thủ tục nhanh gọn
- Liên hệ để biết thêm thông tin ưu đãi
****
Xe trang bị: Số ...",TP HCM,2020,40,27958,0
18,Ford EcoSport Titanium 1.5L AT - 2020,Ford,26372,https://bonbanh.com.vn/uploads/users/18434/car/3298945/s_1593597669.507.jpg,3298945,"Ford EcoSport Titanium 1.5L
- Xe có sẵn giao ngay, đủ màu
- Hỗ trợ trả góp, lãi suất ưu đãi, thủ tục nhanh gọn
- Liên hệ để biết thêm thông tin ưu đãi
****
Xe trang bị: Số ...",TP HCM,2020,36,30755,0
19,Ford EcoSport Titanium 1.5L AT - 2020,Ford,26372,https://bonbanh.com.vn/uploads/users/18434/car/3298945/s_1593597669.507.jpg,3298945,"Ford EcoSport Titanium 1.5L
- Xe có sẵn giao ngay, đủ màu
- Hỗ trợ trả góp, lãi suất ưu đãi, thủ tục nhanh gọn
- Liên hệ để biết thêm thông tin ưu đãi
****
Xe trang bị: Số ...",TP HCM,2020,68,30115,0
20,Ford EcoSport Titanium 1.5L AT - 2020,Ford,26372,https://bonbanh.com.vn/uploads/users/18434/car/3298945/s_1593597669.507.jpg,3298945,"Ford EcoSport Titanium 1.5L
- Xe có sẵn giao ngay, đủ màu
- Hỗ trợ trả góp, lãi suất ưu đãi, thủ tục nhanh gọn
- Liên hệ để biết thêm thông tin ưu đãi
****
Xe trang bị: Số ...",TP HCM,2020,34,28209,0
21,Ford EcoSport Titanium 1.5L AT - 2020,Ford,26372,https://bonbanh.com.vn/uploads/users/18434/car/3298945/s_1593597669.507.jpg,3298945,"Ford EcoSport Titanium 1.5L
- Xe có sẵn giao ngay, đủ màu
- Hỗ trợ trả góp, lãi suất ưu đãi, thủ tục nhanh gọn
- Liên hệ để biết thêm thông tin ưu đãi
****
Xe trang bị: Số ...",TP HCM,2020,49,29088,0
61,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,67,31030,0
62,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,51,28149,0
63,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,66,29735,0
64,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,54,27897,0
65,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,49,31241,0
66,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,34,30185,0
67,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,26,30246,0
68,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,24,30761,0
69,Toyota Camry 2.5G - 2013,Toyota,26372,https://bonbanh.com.vn/uploads/users/40409/car/3510967/s_1604886544.jpg,3510967,"Toyota Camry 2.5 G đời 2013 chạy ít,
Trang bị đầy đủ tiện ích với cảm biến lùi, điều hòa lạnh sâu, vô lăng tích hợp các phím chức năng, ghế da kem xịn,...",Hà Nội,2013,45,29859,0
3029,Nissan X trail 2.0 SL 2WD PREMIUM - 2017,Nissan,26372,https://bonbanh.com.vn/uploads/users/550453/car/3513859/s_1605005258.240.jpg,3513859,"Ngân hàng thanh lý xe NISSAN X TRAIL đời 2017.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ sơ gốc sang tên.
chi ...",TP HCM,2017,65,27945,0
3030,Nissan X trail 2.0 SL 2WD PREMIUM - 2017,Nissan,26372,https://bonbanh.com.vn/uploads/users/550453/car/3513859/s_1605005258.240.jpg,3513859,"Ngân hàng thanh lý xe NISSAN X TRAIL đời 2017.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ sơ gốc sang tên.
chi ...",TP HCM,2017,38,28825,0
3031,Nissan X trail 2.0 SL 2WD PREMIUM - 2017,Nissan,26372,https://bonbanh.com.vn/uploads/users/550453/car/3513859/s_1605005258.240.jpg,3513859,"Ngân hàng thanh lý xe NISSAN X TRAIL đời 2017.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ sơ gốc sang tên.
chi ...",TP HCM,2017,49,29666,0
3032,Nissan X trail 2.0 SL 2WD PREMIUM - 2017,Nissan,26372,https://bonbanh.com.vn/uploads/users/550453/car/3513859/s_1605005258.240.jpg,3513859,"Ngân hàng thanh lý xe NISSAN X TRAIL đời 2017.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ sơ gốc sang tên.
chi ...",TP HCM,2017,24,28623,0
3360,Ford EcoSport Titanium 1.5 AT - 2021,Ford,26328,https://bonbanh.com.vn/uploads/users/49257/car/3491729/s_1603853638.815.jpeg,3491729,"FORD ECOSPORT TITANIUM 2020 GIAO NGAY - ƯU ĐÃI KHỦNG
Ưu đãi tiền mặt vào giá xe hoặc tặng gói phụ kiện cần thiết theo xe:
- 01 năm BHVC
- Phim cách nhiệt Llumar
- Camera HT Vietmap
- ...",Hà Nội,2021,22,28778,0
3361,Ford EcoSport Titanium 1.5 AT - 2021,Ford,26328,https://bonbanh.com.vn/uploads/users/49257/car/3491729/s_1603853638.815.jpeg,3491729,"FORD ECOSPORT TITANIUM 2020 GIAO NGAY - ƯU ĐÃI KHỦNG
Ưu đãi tiền mặt vào giá xe hoặc tặng gói phụ kiện cần thiết theo xe:
- 01 năm BHVC
- Phim cách nhiệt Llumar
- Camera HT Vietmap
- ...",Hà Nội,2021,65,29916,0
3362,Ford EcoSport Titanium 1.5 AT - 2021,Ford,26328,https://bonbanh.com.vn/uploads/users/49257/car/3491729/s_1603853638.815.jpeg,3491729,"FORD ECOSPORT TITANIUM 2020 GIAO NGAY - ƯU ĐÃI KHỦNG
Ưu đãi tiền mặt vào giá xe hoặc tặng gói phụ kiện cần thiết theo xe:
- 01 năm BHVC
- Phim cách nhiệt Llumar
- Camera HT Vietmap
- ...",Hà Nội,2021,27,27704,0
3363,Ford EcoSport Titanium 1.5 AT - 2021,Ford,26328,https://bonbanh.com.vn/uploads/users/49257/car/3491729/s_1603853638.815.jpeg,3491729,"FORD ECOSPORT TITANIUM 2020 GIAO NGAY - ƯU ĐÃI KHỦNG
Ưu đãi tiền mặt vào giá xe hoặc tặng gói phụ kiện cần thiết theo xe:
- 01 năm BHVC
- Phim cách nhiệt Llumar
- Camera HT Vietmap
- ...",Hà Nội,2021,52,31237,0
3364,Ford EcoSport Titanium 1.5 AT - 2021,Ford,26328,https://bonbanh.com.vn/uploads/users/49257/car/3491729/s_1603853638.815.jpeg,3491729,"FORD ECOSPORT TITANIUM 2020 GIAO NGAY - ƯU ĐÃI KHỦNG
Ưu đãi tiền mặt vào giá xe hoặc tặng gói phụ kiện cần thiết theo xe:
- 01 năm BHVC
- Phim cách nhiệt Llumar
- Camera HT Vietmap
- ...",Hà Nội,2021,39,27552,0
1573,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,21,28060,0
1574,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,62,30792,0
1575,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,69,29897,0
1576,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,34,28546,0
1577,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,45,28529,0
1578,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,56,29737,0
1579,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,48,30565,0
1580,Toyota Innova 2.0E - 2018,Toyota,26155,https://bonbanh.com.vn/uploads/users/84365/car/3506845/s_1604639386.697.jpg,3506845,"Toyota Innova Mầu ghi
sản xuất tháng 8/ 2018
Tư nhân chính chủ
Đã vào ghế da
Camera lùi
Sàn da
Kính cách nhiệt
OPTION: Xe có trang bị thêm dán fim cách nhiệt , lót sàn, lốp ...",Hà Nội,2018,39,29592,0
2218,Kia Cerato 1.6 AT Luxury - 2019,Kia,26155,https://bonbanh.com.vn/uploads/users/98342/car/3522526/s_1605492524.204.jpg,3522526,"Salon Ô tô Thắng Hoa bán xe Kia Cerato màu trắng, số tự động, sx năm 2019. Xe trang bị: màn hình giải trí, túi khí an toàn, khởi động thông minh, cửa sổ trời, ghế chỉnh ...",Thái Nguyên,2019,28,31100,0
2219,Kia Cerato 1.6 AT Luxury - 2019,Kia,26155,https://bonbanh.com.vn/uploads/users/98342/car/3522526/s_1605492524.204.jpg,3522526,"Salon Ô tô Thắng Hoa bán xe Kia Cerato màu trắng, số tự động, sx năm 2019. Xe trang bị: màn hình giải trí, túi khí an toàn, khởi động thông minh, cửa sổ trời, ghế chỉnh ...",Thái Nguyên,2019,27,28918,0
2220,Kia Cerato 1.6 AT Luxury - 2019,Kia,26155,https://bonbanh.com.vn/uploads/users/98342/car/3522526/s_1605492524.204.jpg,3522526,"Salon Ô tô Thắng Hoa bán xe Kia Cerato màu trắng, số tự động, sx năm 2019. Xe trang bị: màn hình giải trí, túi khí an toàn, khởi động thông minh, cửa sổ trời, ghế chỉnh ...",Thái Nguyên,2019,43,28306,0
2221,Kia Cerato 1.6 AT Luxury - 2019,Kia,26155,https://bonbanh.com.vn/uploads/users/98342/car/3522526/s_1605492524.204.jpg,3522526,"Salon Ô tô Thắng Hoa bán xe Kia Cerato màu trắng, số tự động, sx năm 2019. Xe trang bị: màn hình giải trí, túi khí an toàn, khởi động thông minh, cửa sổ trời, ghế chỉnh ...",Thái Nguyên,2019,41,29188,0
1897,Mercedes Benz E class E250 - 2010,Mercedes,25939,https://bonbanh.com.vn/uploads/users/355176/car/2936991/s_1574077198.106.jpeg,2936991,Chiếc xe E250 năm sx2010 đk 2011 xe 1 chủ đi từ đầucòn rất mới và được bảo gưỡng định kỳ đầy đủ xe đảm bảo còn đẹp nguyên ko đâm đụng Ko ngập nước ai mua ...,Quảng Ninh,2010,67,29553,0
1898,Mercedes Benz E class E250 - 2010,Mercedes,25939,https://bonbanh.com.vn/uploads/users/355176/car/2936991/s_1574077198.106.jpeg,2936991,Chiếc xe E250 năm sx2010 đk 2011 xe 1 chủ đi từ đầucòn rất mới và được bảo gưỡng định kỳ đầy đủ xe đảm bảo còn đẹp nguyên ko đâm đụng Ko ngập nước ai mua ...,Quảng Ninh,2010,59,27981,0
1899,Mercedes Benz E class E250 - 2010,Mercedes,25939,https://bonbanh.com.vn/uploads/users/355176/car/2936991/s_1574077198.106.jpeg,2936991,Chiếc xe E250 năm sx2010 đk 2011 xe 1 chủ đi từ đầucòn rất mới và được bảo gưỡng định kỳ đầy đủ xe đảm bảo còn đẹp nguyên ko đâm đụng Ko ngập nước ai mua ...,Quảng Ninh,2010,39,29236,0
1900,Mercedes Benz E class E250 - 2010,Mercedes,25939,https://bonbanh.com.vn/uploads/users/355176/car/2936991/s_1574077198.106.jpeg,2936991,Chiếc xe E250 năm sx2010 đk 2011 xe 1 chủ đi từ đầucòn rất mới và được bảo gưỡng định kỳ đầy đủ xe đảm bảo còn đẹp nguyên ko đâm đụng Ko ngập nước ai mua ...,Quảng Ninh,2010,30,30742,0
1901,Mercedes Benz E class E250 - 2010,Mercedes,25939,https://bonbanh.com.vn/uploads/users/355176/car/2936991/s_1574077198.106.jpeg,2936991,Chiếc xe E250 năm sx2010 đk 2011 xe 1 chủ đi từ đầucòn rất mới và được bảo gưỡng định kỳ đầy đủ xe đảm bảo còn đẹp nguyên ko đâm đụng Ko ngập nước ai mua ...,Quảng Ninh,2010,61,29190,0
2963,Mitsubishi Triton 4x2 MT - 2020,Mitsubishi,25939,https://bonbanh.com.vn/uploads/users/102872/car/2954948/s_1575000160.102.jpg,2954948,"Mitsubishi Hải Phòng đã về Triton 2020 4x2 MT
Trong tháng 5 khi mua xe khách hàng được khuyến mãi thêm bảo hiểm vật chất hoặc nắp thùng.
Quý khách có nhu cầu liên hệ để lái ...",Hải Phòng,2020,40,28500,0
2964,Mitsubishi Triton 4x2 MT - 2020,Mitsubishi,25939,https://bonbanh.com.vn/uploads/users/102872/car/2954948/s_1575000160.102.jpg,2954948,"Mitsubishi Hải Phòng đã về Triton 2020 4x2 MT
Trong tháng 5 khi mua xe khách hàng được khuyến mãi thêm bảo hiểm vật chất hoặc nắp thùng.
Quý khách có nhu cầu liên hệ để lái ...",Hải Phòng,2020,24,30338,0
2965,Mitsubishi Triton 4x2 MT - 2020,Mitsubishi,25939,https://bonbanh.com.vn/uploads/users/102872/car/2954948/s_1575000160.102.jpg,2954948,"Mitsubishi Hải Phòng đã về Triton 2020 4x2 MT
Trong tháng 5 khi mua xe khách hàng được khuyến mãi thêm bảo hiểm vật chất hoặc nắp thùng.
Quý khách có nhu cầu liên hệ để lái ...",Hải Phòng,2020,57,27558,0
926,Honda City 1.5TOP - 2020,Honda,25896,https://bonbanh.com.vn/uploads/users/16206/car/2225308/s_1550025136.148.jpeg,2225308,"Honda City 1.5 CVT TOP trang bị:
- Đèn trước full LED
- Mặt calang mới
- Cruise Control
- Màn hình cảm ứng 6.8 inches
- Điều hoà tự động điều chỉnh bằng cảm ứng
- Nội thất ...",Đồng Nai,2020,54,28090,0
927,Honda City 1.5TOP - 2020,Honda,25896,https://bonbanh.com.vn/uploads/users/16206/car/2225308/s_1550025136.148.jpeg,2225308,"Honda City 1.5 CVT TOP trang bị:
- Đèn trước full LED
- Mặt calang mới
- Cruise Control
- Màn hình cảm ứng 6.8 inches
- Điều hoà tự động điều chỉnh bằng cảm ứng
- Nội thất ...",Đồng Nai,2020,32,28945,0
